1,71.037,11.938,8,8,0,2,6,0,1
2,225.55,8.9993,10,10,0,6,4,0,3
3,131.83,11.938,8,8,0,2,6,0,2
4,169.83,11.938,8,8,0,2,6,0,2
5,91.594,11.938,8,8,0,2,6,0,2
6,92.675,11.938,8,8,0,2,6,0,2
7,193.8,12.483,8,8,0,0,8,0,2
8,108.03,8.7122,10,10,0,8,2,0,4
9,83.618,11.938,8,8,0,2,6,0,2
10,146.96,8.9993,10,10,0,6,4,0,4
11,66.823,11.938,8,8,0,2,6,0,1
12,129.78,11.938,8,8,0,2,6,0,2
13,71.291,11.938,8,8,0,2,6,0,2
14,65.761,11.938,8,8,0,2,6,0,1
15,88.165,11.938,8,8,0,2,6,0,2
16,150.01,11.938,8,8,0,2,6,0,2
17,130.66,5.1663e-07,10,8,1,2,7,0,3
18,201.74,8.9993,10,10,0,6,4,0,3
19,61.802,12.483,8,8,0,0,8,0,2
20,83.243,12.483,8,8,0,0,8,0,2
21,109.97,11.938,8,8,0,2,6,0,2
22,77.719,8.7122,10,10,0,8,2,0,4
23,173.1,11.938,8,8,0,2,6,0,1
24,71.869,11.938,8,8,0,2,6,0,2
25,42.555,11.938,8,8,0,2,6,0,1
26,121.16,11.938,8,8,0,2,6,0,1
27,113.06,11.938,8,8,0,2,6,0,1
28,116.01,11.938,8,8,0,2,6,0,1
29,80.789,11.938,8,8,0,2,6,0,1
30,203.61,5.1663e-07,10,8,1,2,7,0,4
31,81.379,11.938,8,8,0,2,6,0,2
32,180.5,5.1663e-07,10,8,1,2,7,0,3
33,82.434,12.483,8,8,0,0,8,0,2
34,115.06,11.938,8,8,0,2,6,0,1
35,145.25,11.938,8,8,0,2,6,0,1
36,48.081,12.483,8,8,0,0,8,0,2
37,67.679,11.938,8,8,0,2,6,0,2
38,55.356,5.1663e-07,10,8,1,2,7,0,3
39,126.52,9.306,10,10,0,4,6,0,3
40,200.59,2.5832e-07,10,6,2,0,8,0,3
41,92.419,12.483,8,8,0,0,8,0,2
42,145.92,8.9993,10,10,0,6,4,0,3
43,117.25,11.938,8,8,0,2,6,0,1
44,141.53,12.483,8,8,0,0,8,0,2
45,107.78,8.9993,10,10,0,6,4,0,4
46,79.602,5.1663e-07,10,8,1,4,5,0,4
47,151.97,5.1663e-07,10,8,1,0,9,0,2
48,117.54,5.1663e-07,10,8,1,4,5,0,4
49,111.73,9.1501,10,10,0,4,5,1,3
50,71.099,11.938,8,8,0,2,6,0,1
51,45.742,11.938,8,8,0,2,6,0,1
52,49.957,8.9993,10,10,0,6,4,0,4
53,118.23,11.938,8,8,0,2,6,0,2
54,62.159,11.938,8,8,0,2,6,0,1
55,89.683,11.938,8,8,0,2,6,0,1
56,45.062,11.938,8,8,0,2,6,0,1
57,168.59,9.4673,10,10,0,2,7,1,3
58,96.708,5.1663e-07,10,8,1,2,7,0,4
59,121.52,12.483,8,8,0,0,8,0,2
60,130.23,12.483,8,8,0,0,8,0,2
61,190.13,12.483,8,8,0,0,8,0,2
62,96.255,5.1663e-07,10,8,1,2,7,0,3
63,133.69,11.938,8,8,0,2,6,0,2
64,169.24,8.9993,10,10,0,6,4,0,3
65,145.69,11.938,8,8,0,2,6,0,1
66,210.85,5.1663e-07,10,8,1,2,7,0,3
67,44.513,11.938,8,8,0,2,6,0,1
68,63.912,5.1663e-07,10,8,1,2,7,0,4
69,139.78,5.1663e-07,10,8,1,4,5,0,4
70,140.04,11.938,8,8,0,2,6,0,1
71,100.96,11.938,8,8,0,2,6,0,1
72,66.681,11.938,8,8,0,2,6,0,2
73,115.4,11.938,8,8,0,2,6,0,1
74,122.85,9.6343,10,10,0,2,8,0,3
75,90.2,11.938,8,8,0,2,6,0,2
76,108.39,5.1663e-07,10,8,1,4,5,0,3
77,140.7,11.938,8,8,0,2,6,0,2
78,69.547,5.1663e-07,10,8,1,0,9,0,3
